zone_id,num_pr_sites,nearest_pr_distance_m,coverage_score,weighted_accessibility,zone_population,has_coverage,coverage_score_raw,coverage_score_normalized
470650004001,75,624.731329462432,84.72246195480501,48.810153866069314,1109.0,True,1435.9699390457292,84.72246195480501
470650004002,76,302.48847653812777,100.0,54.89673240256302,0.0,True,1694.9105419195016,100.0
470650004003,75,145.80714017394044,95.58282254615314,51.35024757960891,1906.0,True,1620.0433355989599,95.58282254615314
470650006001,64,724.3059545853704,58.40102513872086,54.869979338905004,950.0,True,989.8451316652382,58.40102513872086
470650006002,73,852.9462876597931,68.80180684639787,54.610119510624116,1374.0,True,1166.1290772706907,68.80180684639787
470650006003,75,1090.8176621992109,83.9888376471418,54.78858999137694,1100.0,True,1423.5356633170616,83.9888376471418
470650007001,75,572.6564577734689,61.94224048653689,48.80889660146109,1006.0,True,1049.8655639074434,61.94224048653689
470650007002,75,740.2424952533217,53.599082150730695,49.539258690336055,945.0,True,908.4564937448284,53.599082150730695
470650007003,73,639.8926399662487,61.550909534334686,51.92906874355767,974.0,True,1043.2328543447743,61.550909534334686
470650007004,73,179.65025479235587,40.220209564991436,48.371714417984435,1698.0,True,681.6965718991555,40.220209564991436
470650008001,58,137.768732343341,53.99135632965469,56.71786220746224,1862.0,True,915.1051901566394,53.99135632965469
470650011001,81,282.5734803593016,97.18641496397828,52.20724044897117,1091.0,True,1647.2227925380998,97.18641496397828
470650011002,80,697.3391004585261,94.23915315990087,52.53914515057969,605.0,True,1597.269341522825,94.23915315990087
470650012001,71,317.05242626341357,69.12639581849493,44.95373975191291,1141.0,True,1171.6305699766722,69.12639581849493
470650012002,73,269.6278186522699,77.91665187127799,47.379208122151965,1096.0,True,1320.6175464770092,77.91665187127799
470650012003,73,44.94273224220562,79.71748096687388,47.31418253724932,6.0,True,1351.1399886602176,79.71748096687388
470650012004,71,172.2098024901321,75.40855974315754,46.7981048224797,1017.0,True,1278.1076285964427,75.40855974315754
470650013001,74,253.1566639615113,79.0693408548849,49.645536474137906,1195.0,True,1340.1545935757076,79.0693408548849
470650013002,72,593.70310758057,69.5928375170415,46.883827314073805,1071.0,True,1179.5363394972464,69.5928375170415
470650014001,80,1077.1382945028486,90.84381744962661,53.58771011130094,883.0,True,1539.7214386358291,90.84381744962661
470650014002,79,450.98635733269265,82.31334285156122,51.051620268139494,960.0,True,1395.1375253974536,82.31334285156122
470650016001,71,679.4034445497466,73.58940579950078,60.34888527432911,786.0,True,1247.27459663166,73.58940579950078
470650016002,70,421.39147437346963,73.8058853307155,59.931626526168266,1163.0,True,1250.9437310273158,73.8058853307155
470650016003,66,195.4034102683867,62.91472544349907,60.199698133922126,933.0,True,1066.3483139615767,62.91472544349907
470650018001,31,1206.262015384248,17.44001563799576,42.62866966896708,1145.0,True,295.59266356079974,17.44001563799576
470650018002,23,1486.5355211092478,17.242604382804423,42.461837171245335,1703.0,True,292.2467193856262,17.242604382804423
470650019001,40,1228.3175298036947,33.13601096248585,46.928786267879495,1715.0,True,561.6257429747743,33.13601096248585
470650019002,46,536.2691141820443,46.09506021747211,52.501235164826454,1116.0,True,781.2700349300771,46.09506021747211
470650019003,25,465.4648977539457,18.919347895572177,42.2590816944285,1141.0,True,320.6660219444782,18.919347895572177
470650020001,73,322.7031908157373,80.07425754204019,56.99828830881345,1961.0,True,1357.1870324438107,80.07425754204019
470650020002,63,139.89413907837323,61.6211443306633,55.85582257680536,199.0,True,1044.4232713118436,61.6211443306633
470650023001,39,1450.7912941578702,25.8718841694189,43.0059743321501,1782.0,True,438.5052921806837,25.8718841694189
470650024001,23,1038.5109256238504,8.6895557271095,40.62413776708537,929.0,True,147.2801960647487,8.6895557271095
470650024002,25,272.6717634876921,9.282089659578904,41.256204268538696,825.0,True,157.32311615062284,9.282089659578904
470650024003,38,1191.0990262592775,17.26247952513039,42.20721019661668,1708.0,True,292.58358526813055,17.26247952513039
470650024004,44,1557.9929762658408,23.535438669791432,43.02955208501605,1297.0,True,398.90463110129394,23.535438669791432
470650025001,56,1672.7048068017582,35.18167256426627,43.52346467901426,1125.0,True,596.29787711535,35.18167256426627
470650025002,65,890.8053055676868,48.66639016520601,49.29365669631746,1699.0,True,824.8517772817522,48.66639016520601
470650025003,56,1681.6450198560783,33.25986308530684,43.86671180939112,1160.0,True,563.7249256608584,33.25986308530684
470650025004,65,1183.2816857819262,45.02594487171239,45.88154521621842,1094.0,True,763.1494862295166,45.02594487171239
470650026001,74,437.9261455596029,59.45940863493925,47.54990954217644,619.0,True,1007.7837851165798,59.45940863493925
470650026002,72,581.0745982847424,67.52499788481292,50.35784952403631,932.0,True,1144.4883075806147,67.52499788481292
470650026003,80,58.57077208818227,75.65286057545593,53.178991565153616,1388.0,True,1282.2483091570653,75.65286057545593
470650028001,54,298.26813133987935,40.88895428439068,40.43535560050959,1447.0,True,693.0311966467833,40.88895428439068
470650028002,57,594.2662902386217,47.98345202794801,41.696320685720636,762.0,True,813.2765867985778,47.98345202794801
470650028003,68,492.73907770575244,56.4144246967455,43.109725964436315,1369.0,True,956.1740313483783,56.4144246967455
470650029001,66,357.84810250070495,47.730385618574225,41.09581872248466,1317.0,True,808.9873375480443,47.730385618574225
470650029002,68,493.11250077833677,61.10258125944482,43.07462979206768,1511.0,True,1035.63409115126,61.10258125944482
470650030001,51,185.45582472855773,36.37190367057585,39.03244270167722,820.0,True,616.4712296093962,36.37190367057585
470650030002,48,287.46670207217454,31.0188249435654,38.93839830522609,0.0,True,525.7413339480458,31.0188249435654
470650030003,49,305.5334441707198,34.09803762126803,39.2217469516115,1576.0,True,577.9312342305495,34.09803762126803
470650031001,75,516.1267776586857,85.08780021236213,59.372537734524236,552.0,True,1442.1620956867298,85.08780021236213
470650031002,78,541.7013520872775,82.8199800847986,59.53826229263853,1514.0,True,1403.7245732728834,82.8199800847986
470650032001,72,658.1910611769036,47.66596477306131,42.225520021293335,986.0,True,807.8954618462521,47.66596477306131
470650032002,74,919.9024705143203,59.58578916994419,43.04515719738127,860.0,True,1009.9258221273128,59.58578916994419
470650032003,83,720.0045902342187,43.01426019151575,41.24049129897331,1719.0,True,729.0532305146841,43.01426019151575
470650033001,66,202.1724740211441,33.683667287536736,37.86373127131566,1774.0,True,570.9080277615508,33.683667287536736
470650033002,61,827.037437310512,41.209896398477206,39.811625176925396,823.0,True,698.4708783718952,41.209896398477206
470650033003,61,1062.949121284249,44.02289818147143,40.495398479420636,790.0,True,746.1487421362478,44.02289818147143
470650033004,67,505.0723561148133,38.17910345411208,39.380845051947446,1132.0,True,647.1016492540982,38.17910345411208
470650033005,77,866.5381773963218,45.36570324123178,41.25155181518492,1160.0,True,768.9080866515544,45.36570324123178
470650033006,73,680.1489570931685,56.517571376305376,42.58441757423902,1481.0,True,957.9222752938786,56.517571376305376
470650034001,67,595.6395858152094,31.092735141548918,37.381691870966684,1566.0,True,526.9940456852221,31.092735141548918
470650034002,60,462.2948282217754,25.69563996080129,38.150184180136215,1396.0,True,435.5181105093012,25.69563996080129
470650034003,64,595.7296688665454,29.392619052967135,36.75089115683784,1912.0,True,498.17859887497997,29.392619052967135
470650101011,0,9999.0,0.0,0.0,3066.0,False,0.0,0.0
470650101012,0,9999.0,0.0,0.0,2582.0,False,0.0,0.0
470650101013,0,9999.0,0.0,0.0,1476.0,False,0.0,0.0
470650101031,0,9999.0,0.0,0.0,1616.0,False,0.0,0.0
470650101032,0,9999.0,0.0,0.0,1174.0,False,0.0,0.0
470650101033,0,9999.0,0.0,0.0,1311.0,False,0.0,0.0
470650101041,0,9999.0,0.0,0.0,1300.0,False,0.0,0.0
470650101042,0,9999.0,0.0,0.0,1194.0,False,0.0,0.0
470650101043,0,9999.0,0.0,0.0,1004.0,False,0.0,0.0
470650101044,0,9999.0,0.0,0.0,565.0,False,0.0,0.0
470650102011,0,9999.0,0.0,0.0,1285.0,False,0.0,0.0
470650102012,0,9999.0,0.0,0.0,901.0,False,0.0,0.0
470650102013,0,9999.0,0.0,0.0,1986.0,False,0.0,0.0
470650102021,0,9999.0,0.0,0.0,759.0,False,0.0,0.0
470650102022,0,9999.0,0.0,0.0,1594.0,False,0.0,0.0
470650102023,0,9999.0,0.0,0.0,802.0,False,0.0,0.0
470650102024,0,9999.0,0.0,0.0,1207.0,False,0.0,0.0
470650103031,0,9999.0,0.0,0.0,1490.0,False,0.0,0.0
470650103032,0,9999.0,0.0,0.0,1669.0,False,0.0,0.0
470650103041,0,9999.0,0.0,0.0,1737.0,False,0.0,0.0
470650103042,0,9999.0,0.0,0.0,1121.0,False,0.0,0.0
470650103043,0,9999.0,0.0,0.0,1662.0,False,0.0,0.0
470650103044,0,9999.0,0.0,0.0,0.0,False,0.0,0.0
470650103045,0,9999.0,0.0,0.0,1024.0,False,0.0,0.0
470650103051,0,9999.0,0.0,0.0,1352.0,False,0.0,0.0
470650103052,0,9999.0,0.0,0.0,2500.0,False,0.0,0.0
470650103061,0,9999.0,0.0,0.0,1307.0,False,0.0,0.0
470650103062,0,9999.0,0.0,0.0,777.0,False,0.0,0.0
470650103063,0,9999.0,0.0,0.0,1787.0,False,0.0,0.0
470650103081,0,9999.0,0.0,0.0,1576.0,False,0.0,0.0
470650103082,0,9999.0,0.0,0.0,1407.0,False,0.0,0.0
470650103091,0,9999.0,0.0,0.0,1501.0,False,0.0,0.0
470650103092,0,9999.0,0.0,0.0,1388.0,False,0.0,0.0
470650104111,4,3723.3005820333356,0.0,0.0,1907.0,True,0.0,0.0
470650104112,16,2534.622600838004,0.0,0.0,1395.0,True,0.0,0.0
470650104113,9,1791.4646329712625,0.0,0.0,2759.0,True,0.0,0.0
470650104114,18,2418.4388048595247,0.025049699305604443,30.089999999999996,846.0,True,0.4245699942498259,0.025049699305604443
470650104115,7,1932.2849823556498,0.0,0.0,1020.0,True,0.0,0.0
470650104121,0,9999.0,0.0,0.0,848.0,False,0.0,0.0
470650104122,1,4886.468022933024,0.0,0.0,960.0,True,0.0,0.0
470650104123,4,3255.488012227328,0.0,0.0,1790.0,True,0.0,0.0
470650104124,3,4500.480798120748,0.0,0.0,990.0,True,0.0,0.0
470650104131,6,2065.908763636408,0.0,0.0,3021.0,True,0.0,0.0
470650104132,1,4955.441912544153,0.0,0.0,1477.0,True,0.0,0.0
470650104311,35,1634.5669134862137,7.318194372687399,33.71454387368596,1278.0,True,124.03684790083847,7.318194372687399
470650104312,35,1276.8616222714627,7.679452187628306,33.768172591685776,2645.0,True,130.15984468977996,7.679452187628306
470650104313,54,245.17487345936405,20.684829879960663,34.8413009560666,1411.0,True,350.5893622135683,20.684829879960663
470650104314,29,735.4452804568979,0.9811067505197018,30.82685997759978,646.0,True,16.62888174204229,0.9811067505197018
470650104315,36,905.0347919549214,4.605693456110581,33.424589848017035,1137.0,True,78.06238391611487,4.605693456110581
470650104321,66,338.1232799274699,27.207543924959133,35.01516847505718,155.0,True,461.14353018151127,27.207543924959133
470650104322,28,1083.456999771148,0.5072055316047072,32.62965698777122,2230.0,True,8.596680024367032,0.5072055316047072
470650104323,49,924.4269992630623,6.223388466793979,32.884143419823204,1075.0,True,105.4808671882936,6.223388466793979
470650104324,55,388.08762931440174,16.093355147377757,33.22640613119224,1308.0,True,272.76797294145035,16.093355147377757
470650104325,45,824.6937546325942,9.474430893300411,34.481916252552004,888.0,True,160.5831279974267,9.474430893300411
470650104326,60,840.9487103409529,21.212992098343253,34.66842692143543,1795.0,True,359.54123933137066,21.212992098343253
470650104331,67,1168.7390532377792,24.728407599809458,35.63877893808092,3227.0,True,419.1243872579937,24.728407599809458
470650104332,69,450.8130853014321,27.738604241668348,35.38202174250636,515.0,True,470.1445274733668,27.738604241668348
470650104333,73,413.2754340714312,31.24263855369937,35.51397087723657,1127.0,True,529.5347744204571,31.24263855369937
470650104334,72,605.8387730953882,30.716316960741697,34.96403615778873,663.0,True,520.6140942570189,30.716316960741697
470650104341,7,1963.8895005589618,0.0,0.0,2665.0,True,0.0,0.0
470650104351,31,1234.997023802505,7.764941378012797,34.118809495873464,527.0,True,131.60880998980832,7.764941378012797
470650104352,44,647.3072521817215,13.721750627565928,34.7432968968004,2691.0,True,232.5713979225203,13.721750627565928
470650104353,24,2361.8929185126476,1.8168057546119813,32.82065925293882,836.0,True,30.793232261118625,1.8168057546119813
470650104354,44,1939.8980073699327,6.446029473055232,34.613639675650404,1166.0,True,109.25443307405122,6.446029473055232
470650105011,61,1124.9424041265565,17.451806959226822,35.88852037149841,511.0,True,295.79251590737664,17.451806959226822
470650105012,65,1273.4520225739666,21.42788760986506,36.09279879005956,1537.0,True,363.1835260102656,21.42788760986506
470650105013,68,762.6726270465274,24.482150333627793,36.14501025636131,1057.0,True,414.9505468932379,24.482150333627793
470650105014,59,576.8020578987362,19.370596185922338,36.663845118833216,614.0,True,328.3142767878546,19.370596185922338
470650105015,68,618.3824120797361,26.025267287349852,36.224132301403166,1037.0,True,441.10499881602016,26.025267287349852
470650105016,72,1040.9260214263109,31.721520943177616,35.39109395131006,1017.0,True,537.6514025231199,31.721520943177616
470650105021,62,766.0106775792148,21.502150432831534,36.58050709792543,1555.0,True,364.4422144254514,21.502150432831534
470650105022,64,1102.7330281588877,23.898172385169634,37.62528054894186,778.0,True,405.0526430823353,23.898172385169634
470650105023,74,1004.5754535438391,30.179074167941693,36.72089312017595,1052.0,True,511.5083095261489,30.179074167941693
470650106001,54,612.0072702684109,13.291647457660977,35.95510388938278,900.0,True,225.28153395467132,13.291647457660977
470650106002,61,643.6609675311877,14.613367341295092,36.70741902138987,984.0,True,247.6835035970321,14.613367341295092
470650106003,53,699.493697637415,8.87856103337657,37.39944412625802,1059.0,True,150.48366692545653,8.87856103337657
470650107001,53,224.76585260930838,12.392126962826037,37.17964060140683,681.0,True,210.03546626098748,12.392126962826037
470650107002,58,803.5466504143127,15.847506088121483,37.73030381806323,1123.0,True,268.60105131890583,15.847506088121483
470650107003,65,868.0919995795165,27.91449416493491,48.994202102715846,1287.0,True,473.1257043249859,27.91449416493491
470650108001,52,617.5742007119574,14.581864499127414,42.352658335844254,933.0,True,247.1495586041279,14.581864499127414
470650108002,47,1010.4176021339987,8.818461812513336,38.51005063810769,1554.0,True,149.46503889543408,8.818461812513336
470650108003,48,501.6138357600955,9.192886215343673,37.53374466868076,767.0,True,155.81119757052463,9.192886215343673
470650108004,43,307.0015522229486,8.074687563494248,37.62983966697551,863.0,True,136.85873074072697,8.074687563494248
470650109011,52,732.2478644538672,37.31902561775388,58.83691892882052,1881.0,True,632.5240993369499,37.31902561775388
470650109012,49,785.1122353033928,36.60592116400959,62.55231416819933,558.0,True,620.4376167755404,36.60592116400959
470650109021,14,2558.103175462958,0.0,0.0,865.0,True,0.0,0.0
470650109041,41,492.0102275111466,5.643628462736975,38.41943391004574,1123.0,True,95.65445376169849,5.643628462736975
470650109042,37,269.3708323224621,2.50688029265936,37.27060733581608,1341.0,True,42.48937835358595,2.50688029265936
470650109051,38,1366.2241040055599,2.4348463878310365,37.83801854312036,1567.0,True,41.26846810689443,2.4348463878310365
470650109052,35,328.3900990693022,3.2726952736827144,38.008281965796684,1304.0,True,55.46925719854961,3.2726952736827144
470650109053,29,1018.4679822117192,0.31499952937567605,39.38974656767975,1353.0,True,5.338960230385151,0.31499952937567605
470650110011,0,9999.0,0.0,0.0,2267.0,False,0.0,0.0
470650110031,0,9999.0,0.0,0.0,2205.0,False,0.0,0.0
470650110032,0,9999.0,0.0,0.0,1612.0,False,0.0,0.0
470650110041,18,3008.3819932057354,0.0,0.0,817.0,True,0.0,0.0
470650110042,4,4654.95323312406,0.0,0.0,1771.0,True,0.0,0.0
470650110043,0,9999.0,0.0,0.0,1397.0,False,0.0,0.0
470650111001,9,3381.9001663459453,0.0,0.0,2038.0,True,0.0,0.0
470650111002,22,1558.5006955100098,0.0,0.0,2494.0,True,0.0,0.0
470650111003,10,3117.1666788448883,0.0,0.0,1972.0,True,0.0,0.0
470650112031,0,9999.0,0.0,0.0,2954.0,False,0.0,0.0
470650112032,0,9999.0,0.0,0.0,1465.0,False,0.0,0.0
470650112033,0,9999.0,0.0,0.0,2639.0,False,0.0,0.0
470650112041,10,3192.297753459108,0.0,0.0,1683.0,True,0.0,0.0
470650112042,3,4634.254814872963,0.0,0.0,742.0,True,0.0,0.0
470650112043,0,9999.0,0.0,0.0,1445.0,False,0.0,0.0
470650112044,0,9999.0,0.0,0.0,1433.0,False,0.0,0.0
470650112051,13,3350.9606763011307,0.0,0.0,2196.0,True,0.0,0.0
470650112052,10,2996.454628875419,0.0,0.0,1855.0,True,0.0,0.0
470650112053,0,9999.0,0.0,0.0,2769.0,False,0.0,0.0
470650112054,0,9999.0,0.0,0.0,1792.0,False,0.0,0.0
470650112061,10,3161.259521207934,0.0,0.0,868.0,True,0.0,0.0
470650112062,15,1327.4367062322124,0.0,0.0,1690.0,True,0.0,0.0
470650112063,16,1346.6112977723626,0.0,0.0,2329.0,True,0.0,0.0
470650113111,45,142.08776444142663,22.599498345092954,31.95286477743037,2425.0,True,383.0412798719038,22.599498345092954
